Created on 01-28-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-08 07-PM,BTCUSD,15690,15958.19,15514.3,15660.62,1988.35,31253223.75
2017-12-08 06-PM,BTCUSD,15399.99,15690,15250,15690,2150.79,33257598.57
2017-12-08 05-PM,BTCUSD,15828.97,15877.93,15200,15399.99,2005.91,31339566.3
2017-12-08 04-PM,BTCUSD,15900,16200,15300,15828.97,2767.38,43792302.57
2017-12-08 03-PM,BTCUSD,16587.77,16630,15750,15900,2470.07,39766619.71
2017-12-08 02-PM,BTCUSD,15470.51,16711.31,15444.6,16587.77,2750.48,44510427.74
2017-12-08 01-PM,BTCUSD,15360,15599.98,14760,15470.51,2640.25,40173331.23
2017-12-08 12-PM,BTCUSD,15280.01,15745.56,15042.57,15360,1839.41,28443452.71
2017-12-08 11-AM,BTCUSD,15449.87,15700,13788.99,15280.01,3604.85,53919225.62
2017-12-08 10-AM,BTCUSD,15897.5,16206.99,15449.87,15449.87,1151.79,18155677.19
2017-12-08 09-AM,BTCUSD,16013.46,16366.98,15460,15897.5,1929.25,30513495.33
2017-12-08 08-AM,BTCUSD,16600.5,16720,15950,16013.46,1087.25,17882764.86
2017-12-08 07-AM,BTCUSD,16641.78,16945,16202.12,16600.5,1832.5,30459254.6
2017-12-08 06-AM,BTCUSD,16217,16710.03,15650,16641.78,3303.56,53604424.91
2017-12-08 05-AM,BTCUSD,16125.99,16347.04,15142.42,16217,6562.68,103546765.86
2017-12-08 04-AM,BTCUSD,16799.99,17096,16100,16125.99,3542.74,58563672.19
2017-12-08 03-AM,BTCUSD,17375.91,17375.96,16090,16799.99,4631.06,77244714.42
2017-12-08 02-AM,BTCUSD,17616.78,17616.78,16780,17375.91,3623.26,62479919.83
2017-12-08 01-AM,BTCUSD,17614,17777.69,17401,17616.78,2320.46,40891280.63
2017-12-08 12-AM,BTCUSD,17390.01,17650,17310.1,17614,2766.29,48484216.0
2017-12-07 11-PM,BTCUSD,17192,17430.01,16800,17390.01,2659.4,45605386.22
2017-12-07 10-PM,BTCUSD,16749.99,17240,16749.99,17192,3494.81,59611372.2
2017-12-07 09-PM,BTCUSD,16466.32,16890,16346.69,16749.99,3374.34,56256459.01
2017-12-07 08-PM,BTCUSD,15860,16474.99,15735.01,16466.32,3749.79,60389650.76
2017-12-07 07-PM,BTCUSD,16929,16948.99,15305,15860,5886.74,94858968.17
2017-12-07 06-PM,BTCUSD,16774.97,17869.99,16640,16929,5056.46,86862535.59
2017-12-07 05-PM,BTCUSD,16299.99,17294.99,15100,16774.97,4130.8,67895902.44
2017-12-07 04-PM,BTCUSD,16949.01,19650.65,15145.38,16299.99,5615.37,98338578.27
2017-12-07 03-PM,BTCUSD,16140,16977,16140,16949.01,5650.93,94150187.48
2017-12-07 02-PM,BTCUSD,15732.59,16173,15720,16140,3630.86,57925061.42
2017-12-07 01-PM,BTCUSD,15367.73,15750,15229.02,15732.59,2532.2,39399481.53
2017-12-07 12-PM,BTCUSD,14947.98,15450,14805,15367.73,1925.14,29352028.05
2017-12-07 11-AM,BTCUSD,15600,15898,14580,14947.98,3235.77,49679213.56
2017-12-07 10-AM,BTCUSD,14995,15600,14994.99,15600,2109.7,32080417.97
2017-12-07 09-AM,BTCUSD,14842.39,14995,14802.81,14995,886.22,13207764.67
2017-12-07 08-AM,BTCUSD,14487.11,14900,14487.11,14842.39,2054.19,30217857.25
2017-12-07 07-AM,BTCUSD,14430,14487.11,14340,14487.11,560.89,8107941.14
2017-12-07 06-AM,BTCUSD,14397,14499.89,14300,14430,1659.26,23951828.13
2017-12-07 05-AM,BTCUSD,14371.75,14399.99,14206,14397,1538.48,22057923.85
2017-12-07 04-AM,BTCUSD,13911.79,14371.75,13900,14371.75,1594.57,22582482.72
2017-12-07 03-AM,BTCUSD,13974.46,14250,13841.93,13911.79,2113.38,29657108.97
2017-12-07 02-AM,BTCUSD,14361.01,14361.01,13500,13974.46,4556.15,63825553.32
2017-12-07 01-AM,BTCUSD,14370.02,14400,14126.02,14361.01,2305.68,33098037.96
2017-12-07 12-AM,BTCUSD,14090,14400,14089.99,14370.02,2434.04,34883342.82
2017-12-06 11-PM,BTCUSD,14330,14345,13748.53,14090,4477.1,62861981.27
2017-12-06 10-PM,BTCUSD,13456.99,14419.4,13456.99,14330,5093.76,70546528.32
2017-12-06 09-PM,BTCUSD,13450,13472.36,13400.01,13456.99,1984.62,26691187.12
2017-12-06 08-PM,BTCUSD,13380,13473.35,13125,13450,3607.6,48146895.65
2017-12-06 07-PM,BTCUSD,12935,13380,12932.4,13380,3279.69,42969081.31
2017-12-06 06-PM,BTCUSD,12825.01,12935,12825,12935,1007.64,12962286.75
2017-12-06 05-PM,BTCUSD,12810,12882,12805.23,12825.01,1067.44,13723042.16
2017-12-06 04-PM,BTCUSD,12669.87,12849.95,12510,12810,2282.96,28980278.05
2017-12-06 03-PM,BTCUSD,12901.08,12931.28,12589.18,12669.87,2272.56,29113773.99
2017-12-06 02-PM,BTCUSD,12872.43,12930,12872.42,12901.08,1243.4,16027032.03
2017-12-06 01-PM,BTCUSD,12854.68,12894.01,12810,12872.43,1062.52,13652647.45
2017-12-06 12-PM,BTCUSD,12778.79,12864,12762.75,12854.68,706.76,9065197.1
2017-12-06 11-AM,BTCUSD,12920,12947,12313.37,12778.79,1585.27,20162423.75
2017-12-06 10-AM,BTCUSD,12700,12920,12699.99,12920,960.8,12297901.06
2017-12-06 09-AM,BTCUSD,12560,12731.19,12558.48,12700,1056.02,13367057.15
2017-12-06 08-AM,BTCUSD,12429,12589.55,12410.87,12560,1030.78,12900634.76
2017-12-06 07-AM,BTCUSD,12449.99,12540,12354.99,12429,1802.28,22446314.1
2017-12-06 06-AM,BTCUSD,12299.99,12450,12299.99,12449.99,1507.26,18643540.61
2017-12-06 05-AM,BTCUSD,12239.99,12300,12204.01,12299.99,941.92,11521044.82
2017-12-06 04-AM,BTCUSD,12250.01,12290,12150.01,12239.99,1562.31,19089969.85
2017-12-06 03-AM,BTCUSD,12160.64,12300,12090,12250.01,2612.05,31895139.68
2017-12-06 02-AM,BTCUSD,11964.63,12165,11934.19,12160.64,3111.51,37548315.86
2017-12-06 01-AM,BTCUSD,11862.99,11978,11850.01,11964.63,1463.03,17407910.01
2017-12-06 12-AM,BTCUSD,11718.35,11863.5,11717.5,11862.99,1119.45,13212791.02
2017-12-05 11-PM,BTCUSD,11780.01,11780.19,11713,11718.35,931.98,10950332.89
2017-12-05 10-PM,BTCUSD,11810.1,11810.11,11710.8,11780.01,688.79,8103428.9
2017-12-05 09-PM,BTCUSD,11807.87,11810.11,11788.64,11810.1,403.83,4766703.6
2017-12-05 08-PM,BTCUSD,11791,11823.2,11782.03,11807.87,752.22,8881008.87
2017-12-05 07-PM,BTCUSD,11790,11825,11789.99,11791,652.27,7704918.47
2017-12-05 06-PM,BTCUSD,11780,11814.99,11760,11790,594.35,7009353.53
2017-12-05 05-PM,BTCUSD,11700.01,11840,11700,11780,1010.02,11904536.26
2017-12-05 04-PM,BTCUSD,11848.99,11848.99,11651,11700.01,1393.65,16354857.96
2017-12-05 03-PM,BTCUSD,11803.02,11850,11797.95,11848.99,821.09,9706920.83
2017-12-05 02-PM,BTCUSD,11771.88,11859,11764.49,11803.02,939.46,11105387.63
2017-12-05 01-PM,BTCUSD,11787.31,11875,11761.11,11771.88,1385.71,16398300.81
2017-12-05 12-PM,BTCUSD,11715,11787.31,11675.68,11787.31,395.32,4639053.79
2017-12-05 11-AM,BTCUSD,11676.59,11733.33,11639.84,11715,210.93,2468420.46
2017-12-05 10-AM,BTCUSD,11700,11727.94,11550,11676.59,499.52,5807516.61
2017-12-05 09-AM,BTCUSD,11794.15,11797,11658.47,11700,395.71,4653584.7
2017-12-05 08-AM,BTCUSD,11789.35,11796.36,11738.01,11794.15,546.76,6440747.83
2017-12-05 07-AM,BTCUSD,11630,11789.35,11612.47,11789.35,1018.86,11920107.48
2017-12-05 06-AM,BTCUSD,11603.41,11630,11603.41,11630,276.89,3217057.51
2017-12-05 05-AM,BTCUSD,11578.32,11630,11545.99,11603.41,425.08,4930543.05
2017-12-05 04-AM,BTCUSD,11635.97,11641.18,11564,11578.32,620.5,7192953.95
2017-12-05 03-AM,BTCUSD,11574.36,11643,11552.5,11635.97,535.18,6212921.33
2017-12-05 02-AM,BTCUSD,11590,11683,11532,11574.36,1010.12,11733324.08
2017-12-05 01-AM,BTCUSD,11627.49,11629.79,11575.99,11590,605.76,7030696.86
2017-12-05 12-AM,BTCUSD,11643.98,11680,11553,11627.49,964.87,11215793.38
2017-12-04 11-PM,BTCUSD,11511.5,11650,11511.02,11643.98,1287.12,14875432.02
2017-12-04 10-PM,BTCUSD,11500,11525.99,11500,11511.5,736.09,8473702.84
2017-12-04 09-PM,BTCUSD,11445.01,11550,11430,11500,1111.25,12810205.49
2017-12-04 08-PM,BTCUSD,11303.02,11548,11303.02,11445.01,1587.62,18191362.96
2017-12-04 07-PM,BTCUSD,11305,11334.15,11283,11303.02,883.4,9989376.29
2017-12-04 06-PM,BTCUSD,11318.72,11318.73,11212,11305,994.12,11199174.92
2017-12-04 05-PM,BTCUSD,11300,11370,11299.99,11318.72,539.44,6118851.18
2017-12-04 04-PM,BTCUSD,11416.01,11416.01,11281.01,11300,551.89,6257717.21
2017-12-04 03-PM,BTCUSD,11440.13,11467.01,11271,11416.01,617.31,7013858.71
2017-12-04 02-PM,BTCUSD,11302.51,11476.39,11253.31,11440.13,723.84,8235054.78
2017-12-04 01-PM,BTCUSD,11244.42,11349,10950,11302.51,1341.83,14930249.8
2017-12-04 12-PM,BTCUSD,11245.49,11340,11161,11244.42,519.08,5837826.07
2017-12-04 11-AM,BTCUSD,11370,11389.82,11190,11245.49,372.42,4206155.43
2017-12-04 10-AM,BTCUSD,11392.02,11392.02,11225,11370,511.26,5786853.69
2017-12-04 09-AM,BTCUSD,11536.65,11560,11385,11392.02,462.1,5307044.47
2017-12-04 08-AM,BTCUSD,11589.98,11589.98,11450,11536.65,285.76,3292938.6
2017-12-04 07-AM,BTCUSD,11449,11589.98,11380.01,11589.98,682.41,7842974.76
2017-12-04 06-AM,BTCUSD,11445.01,11486.43,11370,11449,501.47,5726229.93
2017-12-04 05-AM,BTCUSD,11499.99,11519,11365,11445.01,668.66,7654115.03
2017-12-04 04-AM,BTCUSD,11420,11521.65,11420,11499.99,947.59,10881955.57
2017-12-04 03-AM,BTCUSD,11302.8,11439.69,11302.8,11420,462.25,5256162.21
2017-12-04 02-AM,BTCUSD,11449.99,11450,11250,11302.8,1088.89,12327493.67
2017-12-04 01-AM,BTCUSD,11327.75,11510,11322.98,11449.99,1352.53,15470392.65
2017-12-04 12-AM,BTCUSD,11290,11445,11250,11327.75,1385.05,15718338.76
2017-12-03 11-PM,BTCUSD,11219.99,11383.12,11101.01,11290,1526.32,17151456.79
2017-12-03 10-PM,BTCUSD,11065,11450,10601,11219.99,4335.69,47779349.51
2017-12-03 09-PM,BTCUSD,11350,11490,10800,11065,4523.03,50329334.07
2017-12-03 08-PM,BTCUSD,11767.35,11891,11226.23,11350,4377.11,50585098.82
2017-12-03 07-PM,BTCUSD,11779.99,11780,11746.2,11767.35,540.83,6366951.6
2017-12-03 06-PM,BTCUSD,11735,11780,11724,11779.99,540.82,6353418.22
2017-12-03 05-PM,BTCUSD,11695.37,11771.12,11695.36,11735,598.32,7026259.88
2017-12-03 04-PM,BTCUSD,11755,11799.99,11665.46,11695.37,1147.77,13494314.09
2017-12-03 03-PM,BTCUSD,11635.99,11798.5,11625.01,11755,1149.6,13508432.26
2017-12-03 02-PM,BTCUSD,11680,11699.99,11600,11635.99,1045.01,12162234.41
2017-12-03 01-PM,BTCUSD,11643,11699.99,11614.48,11680,761.72,8893473.41
2017-12-03 12-PM,BTCUSD,11546.99,11643,11345.01,11643,1498.85,17351004.85
2017-12-03 11-AM,BTCUSD,11130.01,11547,11122.22,11546.99,1708.1,19451216.71
2017-12-03 10-AM,BTCUSD,11130.01,11190,11122,11130.01,314.72,3514052.19
2017-12-03 09-AM,BTCUSD,11152.01,11174.96,11111,11130.01,267.13,2976566.25
2017-12-03 08-AM,BTCUSD,11168.5,11196.95,11109.51,11152.01,352.82,3936091.79
2017-12-03 07-AM,BTCUSD,11099.96,11190.98,11099.95,11168.5,664.66,7408611.55
2017-12-03 06-AM,BTCUSD,11063.88,11100,10977,11099.96,780.91,8633866.84
2017-12-03 05-AM,BTCUSD,11070,11090.95,11010,11063.88,610.5,6756690.37
2017-12-03 04-AM,BTCUSD,10978.2,11090.97,10978.19,11070,1043.32,11513502.85
2017-12-03 03-AM,BTCUSD,10938.18,10979.99,10908.01,10978.2,484.83,5304727.0
2017-12-03 02-AM,BTCUSD,10929.94,10950,10912.37,10938.18,268.85,2939536.41
2017-12-03 01-AM,BTCUSD,10901.99,10929.94,10865,10929.94,382.78,4171587.47
2017-12-03 12-AM,BTCUSD,10930.23,10985,10851.81,10901.99,552.27,6036844.28
2017-12-02 11-PM,BTCUSD,10986.01,11006.99,10902,10930.23,605.21,6626983.5
2017-12-02 10-PM,BTCUSD,11020,11020.01,10981.27,10986.01,446.03,4907464.12
2017-12-02 09-PM,BTCUSD,10967.54,11050,10960,11020,1001.99,11024360.54
2017-12-02 08-PM,BTCUSD,10935,10967.54,10928,10967.54,497.66,5448604.74
2017-12-02 07-PM,BTCUSD,10942.01,10971,10901,10935,487.15,5327501.59
2017-12-02 06-PM,BTCUSD,10918.46,10996,10918.45,10942.01,635.94,6976123.42
2017-12-02 05-PM,BTCUSD,10870.43,10948.99,10832.58,10918.46,682.98,7449279.57
2017-12-02 04-PM,BTCUSD,10784.46,10875.95,10784,10870.43,621.6,6724263.84
2017-12-02 03-PM,BTCUSD,10922.96,10972.3,10762,10784.46,857.9,9316697.8
2017-12-02 02-PM,BTCUSD,11020.01,11088.88,10752,10922.96,1331.72,14521365.34
2017-12-02 01-PM,BTCUSD,11094.5,11100,10988,11020.01,592.94,6560232.79
2017-12-02 12-PM,BTCUSD,10963.19,11094.5,10961.42,11094.5,394.93,4348731.66
2017-12-02 11-AM,BTCUSD,11090,11100,10905,10963.19,696.48,7640604.97
2017-12-02 10-AM,BTCUSD,11099.98,11100,11065.82,11090,334.25,3708414.84
2017-12-02 09-AM,BTCUSD,10969.33,11099.99,10969.33,11099.98,934.05,10307418.51
2017-12-02 08-AM,BTCUSD,10965.89,10988.5,10909.06,10969.33,496.62,5437279.47
2017-12-02 07-AM,BTCUSD,10875,10989,10822.81,10965.89,571.19,6241805.46
2017-12-02 06-AM,BTCUSD,10910,10985,10875,10875,651.19,7116008.92
2017-12-02 05-AM,BTCUSD,10872.5,10910,10755,10910,903.59,9776942.16
2017-12-02 04-AM,BTCUSD,10939.86,11000,10701,10872.5,1685.85,18266139.95
2017-12-02 03-AM,BTCUSD,11005.11,11023,10930,10939.86,1042.77,11452128.78
2017-12-02 02-AM,BTCUSD,11029.99,11060,10910,11005.11,1235.08,13574362.04
2017-12-02 01-AM,BTCUSD,10935,11089.98,10905,11029.99,1626.5,17928842.56
2017-12-02 12-AM,BTCUSD,10869.84,10957,10866.99,10935,1064.91,11637159.07
2017-12-01 11-PM,BTCUSD,10836.16,10890,10722,10869.84,1081.9,11683230.67
2017-12-01 10-PM,BTCUSD,10895,10934.78,10780,10836.16,1563.0,16976686.4
2017-12-01 09-PM,BTCUSD,10760,10937,10712,10895,1814.49,19669930.05
2017-12-01 08-PM,BTCUSD,10530.05,10799.96,10530.04,10760,1812.22,19368592.72
2017-12-01 07-PM,BTCUSD,10451.49,10600,10450,10530.05,1370.56,14431356.53
2017-12-01 06-PM,BTCUSD,10426.55,10520,10423.72,10451.49,1207.55,12641972.07
2017-12-01 05-PM,BTCUSD,10621.6,10623.99,10411.01,10426.55,1724.82,18105190.71
2017-12-01 04-PM,BTCUSD,10518.76,10678.94,10459.35,10621.6,1769.26,18696983.39
2017-12-01 03-PM,BTCUSD,10594.65,10594.65,10430.02,10518.76,1417.39,14887285.55
2017-12-01 02-PM,BTCUSD,10628.34,10700,10400.12,10594.65,2340.39,24722711.22
2017-12-01 01-PM,BTCUSD,10124.02,10710.01,10124.01,10628.34,3011.32,31479110.33
2017-12-01 12-PM,BTCUSD,9936,10242.16,9936,10124.02,2181.32,22077065.95
2017-12-01 11-AM,BTCUSD,9793.67,9948.5,9782.03,9936,587.37,5813897.64
2017-12-01 10-AM,BTCUSD,9990,9995,9775,9793.67,718.45,7096574.85
2017-12-01 09-AM,BTCUSD,9790.06,9996.68,9733.02,9990,990.31,9786921.62
2017-12-01 08-AM,BTCUSD,9540.46,9839.99,9540.46,9790.06,800.82,7783176.52
2017-12-01 07-AM,BTCUSD,9540.46,9540.46,9540.46,9540.46,0.0,0.0
2017-12-01 06-AM,BTCUSD,9575,9650,9540.45,9540.46,460.37,4421746.68
2017-12-01 05-AM,BTCUSD,9824.03,9824.03,9517,9575,1318.21,12703528.35
2017-12-01 04-AM,BTCUSD,9679.35,9876.32,9637,9824.03,1183.8,11577292.24
2017-12-01 03-AM,BTCUSD,9790.09,9791.1,9628.59,9679.35,792.95,7692593.63
2017-12-01 02-AM,BTCUSD,9795.68,9798.99,9572.43,9790.09,1322.27,12818046.15
2017-12-01 01-AM,BTCUSD,9860.01,9890.01,9700,9795.68,1342.46,13129127.74
2017-12-01 12-AM,BTCUSD,9903,10062.06,9810,9860.01,1511.18,15030115.88
2017-11-30 11-PM,BTCUSD,9803,10099,9803,9903,2265.31,22634034.71
2017-11-30 10-PM,BTCUSD,9678.96,9943.75,9659.99,9803,1534.81,15100840.22
2017-11-30 09-PM,BTCUSD,9427.69,9800,9425,9678.96,1154.29,11102727.35
2017-11-30 08-PM,BTCUSD,9900.01,9955.05,9427.68,9427.69,2292.37,22148343.83
2017-11-30 07-PM,BTCUSD,9761.21,10077.97,9760,9900.01,2296.78,22779789.16
2017-11-30 06-PM,BTCUSD,9730.46,9900,9673.26,9761.21,1741.83,17055365.24
2017-11-30 05-PM,BTCUSD,9465.28,9780,9371,9730.46,2144.44,20527594.0
2017-11-30 04-PM,BTCUSD,9440,9665,9353,9465.28,1839.27,17491178.31
2017-11-30 03-PM,BTCUSD,9526.97,9529.1,9210,9440,2115.54,19851011.55
2017-11-30 02-PM,BTCUSD,9490.04,9600,9135.6,9526.97,3173.4,29783423.1
2017-11-30 01-PM,BTCUSD,10018,10037.99,9289,9490.04,2633.31,25366612.12
2017-11-30 12-PM,BTCUSD,9953.74,10209.67,9860,10018,769.05,7733014.21
2017-11-30 11-AM,BTCUSD,9711,10190.51,9709.99,9953.74,561.51,5556374.76
2017-11-30 10-AM,BTCUSD,10258.63,10329.29,9710,9711,1073.38,10699992.41
2017-11-30 09-AM,BTCUSD,10369.15,10370,10152,10258.63,393.87,4045118.89
2017-11-30 08-AM,BTCUSD,10370,10459,10280.03,10369.15,374.33,3889706.23
2017-11-30 07-AM,BTCUSD,10264.56,10430.41,10151,10370,797.71,8230920.12
2017-11-30 06-AM,BTCUSD,10486,10486,9945,10264.56,2234.65,22769709.19
2017-11-30 05-AM,BTCUSD,10676.01,10700,10300,10486,1638.3,17190614.27
2017-11-30 04-AM,BTCUSD,10675,10790,10620.08,10676.01,1498.06,16063582.75
2017-11-30 03-AM,BTCUSD,10496.99,10850,10496.99,10675,2664.13,28395232.13
2017-11-30 02-AM,BTCUSD,10492.95,10497,10300.01,10496.99,1415.29,14758573.61
2017-11-30 01-AM,BTCUSD,10061.81,10494,10030,10492.95,1928.51,19895018.38
2017-11-30 12-AM,BTCUSD,9935.98,10145,9814,10061.81,1299.26,13009203.96
2017-11-29 11-PM,BTCUSD,10037.46,10144.2,9720.27,9935.98,1795.04,17715344.8
2017-11-29 10-PM,BTCUSD,10274.98,10415,9850,10037.46,2933.37,29867444.38
2017-11-29 09-PM,BTCUSD,9651.99,10299.99,9551.01,10274.98,3020.45,29881061.84
2017-11-29 08-PM,BTCUSD,9696.24,10200,9525,9651.99,4536.15,44838172.13
2017-11-29 07-PM,BTCUSD,10381.31,10486.9,8650,9696.24,5856.86,57071780.18
2017-11-29 06-PM,BTCUSD,10689.99,10831,10279.45,10381.31,2985.82,31490546.69
2017-11-29 05-PM,BTCUSD,10805.27,10976.61,10510,10689.99,2616.73,28124768.06
2017-11-29 04-PM,BTCUSD,10899,11194,10783.01,10805.27,2073.83,22904074.35
2017-11-29 03-PM,BTCUSD,11227.44,11375,10450,10899,3833.99,41786963.04
2017-11-29 02-PM,BTCUSD,11260.66,11485,11175,11227.44,2909.96,32900929.81
2017-11-29 01-PM,BTCUSD,10931.19,11298.99,10930,11260.66,1776.09,19556235.0
2017-11-29 12-PM,BTCUSD,10911.81,10984,10900,10931.19,1016.94,11134367.1
2017-11-29 11-AM,BTCUSD,10941.69,10948,10805.01,10911.81,993.46,10834663.26
2017-11-29 10-AM,BTCUSD,10850,10941.7,10723.22,10941.69,929.54,10099933.65
2017-11-29 09-AM,BTCUSD,10727,10850,10710,10850,1074.05,11567990.93
2017-11-29 08-AM,BTCUSD,10596.98,10740,10596.98,10727,1581.03,16883920.6
2017-11-29 07-AM,BTCUSD,10425,10627.65,10351.07,10596.98,1676.5,17639355.73
2017-11-29 06-AM,BTCUSD,10103.01,10599.98,10032,10425,3614.82,37583129.5
2017-11-29 05-AM,BTCUSD,10497,10928.47,10040,10103.01,6599.76,69900252.85
2017-11-29 04-AM,BTCUSD,10325,10499.99,10275,10497,2169.2,22538568.16
2017-11-29 03-AM,BTCUSD,10189.99,10399.99,10100,10325,2994.3,30793970.84
2017-11-29 02-AM,BTCUSD,10083.39,10190,10061,10189.99,1610.29,16264465.87
2017-11-29 01-AM,BTCUSD,9961.51,10098.99,9961.51,10083.39,3373.55,33828890.23
2017-11-29 12-AM,BTCUSD,9949,9962,9945.96,9961.51,349.71,3482211.19
2017-11-28 11-PM,BTCUSD,9948.75,9968,9940.03,9949,640.51,6373254.54
2017-11-28 10-PM,BTCUSD,9968.79,9974.86,9940,9948.75,735.76,7335255.85
2017-11-28 09-PM,BTCUSD,9926,9974,9925,9968.79,1058.69,10529303.94
2017-11-28 08-PM,BTCUSD,9985,9985.01,9926,9926,924.92,9206012.3
2017-11-28 07-PM,BTCUSD,9989.18,9989.95,9901,9985,1015.89,10119189.55
2017-11-28 06-PM,BTCUSD,9966.83,9989.95,9966.82,9989.18,989.27,9873861.17
2017-11-28 05-PM,BTCUSD,9938.94,9966.83,9923,9966.83,1030.86,10251510.78
2017-11-28 04-PM,BTCUSD,9935,9940,9910,9938.94,718.78,7140113.15
2017-11-28 03-PM,BTCUSD,9949,9949,9900,9935,727.95,7223809.52
2017-11-28 02-PM,BTCUSD,9886.76,9949.95,9886.76,9949,522.86,5196384.99
2017-11-28 01-PM,BTCUSD,9967,9967,9840,9886.76,889.44,8806616.58
2017-11-28 12-PM,BTCUSD,9949,9967,9905,9967,672.99,6695571.6
2017-11-28 11-AM,BTCUSD,9923.79,9949,9923.78,9949,407.41,4050135.22
2017-11-28 10-AM,BTCUSD,9890.01,9924,9881,9923.79,196.31,1944337.26
2017-11-28 09-AM,BTCUSD,9899.01,9929.89,9881,9890.01,295.18,2922764.8
2017-11-28 08-AM,BTCUSD,9925.01,9930,9851,9899.01,436.61,4314766.94
2017-11-28 07-AM,BTCUSD,9904.9,9937.6,9881,9925.01,551.85,5469046.95
2017-11-28 06-AM,BTCUSD,9892.86,9939.98,9857,9904.9,1311.33,12986067.64
2017-11-28 05-AM,BTCUSD,9799.98,9899,9799.98,9892.86,1745.99,17199763.43
2017-11-28 04-AM,BTCUSD,9749.9,9799.99,9726.01,9799.98,1054.68,10300920.47
2017-11-28 03-AM,BTCUSD,9708.82,9749.9,9708.82,9749.9,472.68,4602810.59
2017-11-28 02-AM,BTCUSD,9758,9764.8,9708.82,9708.82,624.31,6078783.84
2017-11-28 01-AM,BTCUSD,9748.99,9772.21,9730.01,9758,522.22,5095130.74
2017-11-28 12-AM,BTCUSD,9768.71,9780,9705.99,9748.99,1046.83,10219756.41
2017-11-27 11-PM,BTCUSD,9692.16,9768.72,9692.16,9768.71,966.9,9409972.57
2017-11-27 10-PM,BTCUSD,9675,9694.02,9630.01,9692.16,467.64,4523009.24
2017-11-27 09-PM,BTCUSD,9624.51,9675,9624.5,9675,763.45,7377992.95
2017-11-27 08-PM,BTCUSD,9555.1,9625,9555.1,9624.51,652.76,6262808.66
2017-11-27 07-PM,BTCUSD,9589.01,9600,9550,9555.1,1060.72,10148089.15
2017-11-27 06-PM,BTCUSD,9600,9648.99,9589,9589.01,770.15,7404253.28
2017-11-27 05-PM,BTCUSD,9603.15,9603.15,9438.02,9600,1685.05,16058863.63
2017-11-27 04-PM,BTCUSD,9679.51,9679.52,9552,9603.15,1335.16,12845229.44
2017-11-27 03-PM,BTCUSD,9688.21,9718.58,9660.07,9679.51,1073.26,10403385.05
2017-11-27 02-PM,BTCUSD,9693,9724.99,9687.19,9688.21,542.01,5257081.52
2017-11-27 01-PM,BTCUSD,9711.26,9778,9680,9693,670.74,6517736.75
2017-11-27 12-PM,BTCUSD,9770,9795,9711.23,9711.26,764.34,7468243.69
2017-11-27 11-AM,BTCUSD,9759,9770,9701.07,9770,515.39,5020830.09
2017-11-27 10-AM,BTCUSD,9702.99,9775,9676.09,9759,504.45,4915825.76
2017-11-27 09-AM,BTCUSD,9773.29,9774,9525,9702.99,2014.87,19417800.4
2017-11-27 08-AM,BTCUSD,9749.4,9773.29,9737.11,9773.29,767.64,7491059.53
2017-11-27 07-AM,BTCUSD,9705.05,9749.4,9705,9749.4,481.09,4679636.54
2017-11-27 06-AM,BTCUSD,9710,9731.98,9685.91,9705.05,470.31,4569456.99
2017-11-27 05-AM,BTCUSD,9739,9739.01,9633.7,9710,868.05,8406374.0
2017-11-27 04-AM,BTCUSD,9675,9746.53,9671,9739,1335.17,12972846.85
2017-11-27 03-AM,BTCUSD,9680.91,9680.91,9620.99,9675,853.91,8249428.21
2017-11-27 02-AM,BTCUSD,9686.99,9748.99,9550,9680.91,2142.19,20702799.4
2017-11-27 01-AM,BTCUSD,9558.39,9725,9558.39,9686.99,2321.64,22404715.75
2017-11-27 12-AM,BTCUSD,9401.11,9585,9401,9558.39,1631.9,15489377.09
2017-11-26 11-PM,BTCUSD,9429.65,9429.65,9362.07,9401.11,644.64,6049595.95
2017-11-26 10-PM,BTCUSD,9434.99,9455.03,9401.31,9429.65,712.87,6729079.55
2017-11-26 09-PM,BTCUSD,9428.02,9435,9326,9434.99,1247.94,11696901.69
2017-11-26 08-PM,BTCUSD,9341.57,9471.98,9341.56,9428.02,1463.06,13760404.02
2017-11-26 07-PM,BTCUSD,9594.97,9596,9151.97,9341.57,3659.95,34350640.08
2017-11-26 06-PM,BTCUSD,9394.55,9594.98,9394.55,9594.97,1882.84,17899285.28
2017-11-26 05-PM,BTCUSD,9383,9495,9329.86,9394.55,2490.34,23427978.28
2017-11-26 04-PM,BTCUSD,9194,9384,9142.74,9383,2461.33,22784347.8
2017-11-26 03-PM,BTCUSD,9040,9194,9039.99,9194,863.96,7886296.01
2017-11-26 02-PM,BTCUSD,9070.01,9100,9039,9040,561.05,5084968.17
2017-11-26 01-PM,BTCUSD,9052.05,9105,9050,9070.01,480.17,4360040.59
2017-11-26 12-PM,BTCUSD,9064.93,9079.96,9015,9052.05,365.39,3304711.31
2017-11-26 11-AM,BTCUSD,9007.77,9098,9007.76,9064.93,224.11,2030836.33
2017-11-26 10-AM,BTCUSD,8950,9007.77,8910,9007.77,276.0,2470056.36
2017-11-26 09-AM,BTCUSD,8939.51,9011.94,8926.01,8950,614.44,5510960.85
2017-11-26 08-AM,BTCUSD,9109.22,9170,8930,8939.51,821.42,7450827.27
